age,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,campaign,pdays,previous,poutcome_n,cons.price.idx,cons.conf.idx
54,4,0,4,0,0,0,1,3,2,3,999,0,0,93.444,-36.1
38,2,1,3,0,0,0,0,1,3,1,999,0,0,94.465,-41.8
46,3,0,3,0,0,0,0,1,1,1,999,0,0,94.465,-41.8
43,6,0,1,0,1,0,1,5,3,1,999,1,1,92.649,-30.1
56,4,2,6,1,1,0,1,2,3,1,999,0,0,93.918,-42.7
55,5,0,0,0,0,0,1,1,1,2,999,0,0,92.963,-40.8
21,2,1,1,0,1,0,1,1,2,1,999,0,0,92.963,-40.8
59,5,2,0,0,0,0,0,0,1,3,999,0,0,93.994,-36.4
40,1,2,1,0,0,0,0,1,0,1,999,0,0,94.465,-41.8
36,3,0,3,1,1,0,0,1,3,13,999,0,0,94.465,-41.8
36,4,0,4,0,1,0,0,0,0,3,999,0,0,93.994,-36.4
30,3,0,3,1,0,0,1,0,2,1,999,1,1,92.893,-46.2
34,4,0,6,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
33,1,0,1,1,0,0,0,0,0,3,999,0,0,93.994,-36.4
54,4,0,4,1,1,0,1,8,0,1,999,0,0,93.075,-47.1
49,6,0,6,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
51,7,0,4,0,0,0,0,0,1,3,999,0,0,93.994,-36.4
53,4,1,4,0,1,0,1,5,2,3,999,0,0,93.2,-42.0
38,3,0,2,0,1,0,0,1,2,1,999,0,0,94.465,-41.8
60,2,2,1,0,1,0,1,2,4,1,999,0,0,93.918,-42.7
42,2,2,4,0,0,0,1,0,3,2,999,1,1,92.893,-46.2
41,3,0,3,0,1,0,1,2,1,1,999,0,0,93.918,-42.7
35,2,0,4,0,1,1,1,2,1,2,999,0,0,93.918,-42.7
44,4,0,4,0,1,0,1,2,2,2,999,0,0,92.469,-33.6
36,1,0,1,0,2,2,1,2,3,1,999,0,0,93.918,-42.7
42,2,0,1,0,0,1,0,1,0,2,999,0,0,94.465,-41.8
50,4,0,2,0,1,0,0,1,4,2,999,0,0,94.465,-41.8
32,3,0,3,0,1,0,0,1,0,1,999,0,0,94.465,-41.8
45,2,0,6,0,1,0,1,0,0,4,999,0,0,92.893,-46.2
39,3,0,3,1,0,0,0,0,1,4,999,0,0,93.994,-36.4
40,3,0,0,0,0,0,1,5,0,2,999,0,0,93.2,-42.0
59,5,0,1,0,0,0,1,3,2,2,999,0,0,93.444,-36.1
43,3,0,0,1,0,0,0,0,2,1,999,0,0,93.994,-36.4
25,7,1,1,1,1,0,0,1,0,1,999,0,0,94.465,-41.8
44,4,0,4,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
29,3,1,3,1,1,0,1,2,1,1,999,0,0,93.918,-42.7
38,10,0,6,0,0,0,0,1,3,3,999,0,0,94.465,-41.8
51,10,0,6,1,1,1,1,2,1,2,999,0,0,93.918,-42.7
49,6,1,0,1,1,0,1,2,2,1,999,0,0,93.918,-42.7
42,7,0,5,0,1,0,0,3,3,7,999,0,0,92.201,-31.4
56,7,0,1,1,0,0,0,1,1,3,999,0,0,94.465,-41.8
49,2,0,6,0,0,0,1,9,4,6,999,3,1,94.199,-37.5
38,4,0,4,1,0,0,0,0,0,2,999,0,0,93.994,-36.4
45,3,0,3,1,1,1,0,1,3,1,999,0,0,94.465,-41.8
33,3,0,1,0,0,0,0,1,0,1,999,0,0,94.465,-41.8
33,2,0,6,0,1,1,1,3,3,1,999,0,0,93.444,-36.1
59,0,0,0,1,0,0,1,3,2,2,999,0,0,93.444,-36.1
25,8,1,6,0,0,0,0,1,0,7,999,0,0,94.465,-41.8
33,2,0,6,0,0,0,1,2,0,3,999,0,0,93.918,-42.7
43,3,0,2,1,0,0,0,0,3,2,999,0,0,93.994,-36.4
49,4,0,4,0,1,0,1,2,0,2,999,0,0,93.918,-42.7
23,6,1,6,0,0,0,1,2,3,2,999,0,0,93.918,-42.7
57,5,0,6,1,0,0,0,0,2,1,999,0,0,93.994,-36.4
37,4,1,6,0,1,0,0,0,3,3,999,0,0,93.994,-36.4
34,10,0,4,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
44,3,0,0,0,0,0,1,2,1,2,999,0,0,93.918,-42.7
32,4,1,6,0,1,0,1,3,1,10,999,0,0,93.444,-36.1
28,8,1,6,0,1,1,1,7,4,1,999,0,0,92.843,-50.0
37,0,0,0,1,0,1,1,3,1,2,999,0,0,93.444,-36.1
29,2,0,1,0,0,0,1,1,2,1,999,0,0,92.963,-40.8
41,3,0,2,0,2,2,0,1,1,1,999,0,0,94.465,-41.8
39,2,0,6,0,1,1,1,8,1,2,999,0,0,93.075,-47.1
36,2,1,1,0,1,0,1,4,0,1,6,1,2,92.431,-26.9
37,9,1,6,0,0,0,1,9,2,1,1,1,2,92.379,-29.8
62,7,0,1,0,1,0,1,3,2,1,999,1,1,92.201,-31.4
47,1,0,1,1,1,0,0,1,0,3,999,0,0,94.465,-41.8
26,11,1,1,0,1,0,1,8,3,4,999,0,0,93.075,-47.1
30,3,2,3,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
33,6,1,6,0,1,0,1,2,2,1,999,0,0,93.918,-42.7
38,11,1,5,0,1,0,1,7,0,1,11,1,2,93.369,-34.8
45,2,2,3,0,1,1,0,3,1,1,999,0,0,94.027,-38.3
31,3,0,3,0,1,0,1,0,1,7,999,0,0,92.893,-46.2
22,11,1,2,0,1,0,1,4,1,1,999,0,0,92.431,-26.9
28,4,0,3,0,0,0,1,0,1,1,12,1,2,92.893,-46.2
48,4,1,4,0,1,0,1,8,1,3,999,0,0,93.749,-34.6
37,10,0,6,1,0,0,1,5,0,1,999,0,0,93.2,-42.0
31,4,1,4,1,1,1,0,0,4,4,999,0,0,93.994,-36.4
38,3,0,5,0,0,0,1,2,1,6,999,0,0,93.918,-42.7
59,5,0,4,0,1,0,0,1,1,8,999,0,0,94.465,-41.8
48,6,0,1,1,0,0,1,3,1,1,999,0,0,93.444,-36.1
39,4,0,4,0,0,1,1,0,3,4,999,0,0,92.893,-46.2
50,2,0,6,0,0,1,1,3,2,4,999,0,0,93.444,-36.1
37,2,0,6,0,0,0,1,3,4,1,999,0,0,93.444,-36.1
57,2,0,6,1,1,0,0,0,0,2,999,0,0,93.994,-36.4
38,3,1,6,1,0,0,0,0,1,1,999,0,0,93.994,-36.4
37,10,0,4,0,0,0,1,8,3,1,999,1,1,93.075,-47.1
34,10,1,3,0,0,0,1,5,1,1,999,0,0,93.2,-42.0
52,1,2,1,1,0,0,1,5,0,1,999,0,0,93.2,-42.0
36,3,0,3,0,0,0,1,0,1,1,999,0,0,92.893,-46.2
45,1,2,1,0,0,0,0,0,2,5,999,0,0,93.994,-36.4
29,2,1,6,0,1,0,1,3,3,1,999,0,0,93.444,-36.1
33,2,0,1,0,1,0,0,0,4,7,999,0,0,93.994,-36.4
58,5,0,6,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
50,3,0,2,0,1,0,1,9,2,3,999,1,1,92.379,-29.8
59,6,0,0,1,1,1,0,0,1,1,999,0,0,93.994,-36.4
29,2,1,1,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
40,2,2,1,0,0,1,1,2,1,5,999,0,0,93.918,-42.7
36,2,0,1,0,1,0,0,2,0,2,999,0,0,93.918,-42.7
32,2,1,6,0,1,0,1,3,0,1,999,0,0,93.444,-36.1
34,6,0,6,0,0,0,1,7,1,1,999,0,0,92.843,-50.0
33,4,0,4,0,1,0,1,0,4,4,3,4,2,93.876,-40.0
48,6,0,6,0,1,0,1,3,1,1,999,0,0,92.201,-31.4
30,2,0,6,0,1,0,1,2,4,2,999,0,0,93.918,-42.7
34,4,1,4,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
36,10,0,6,0,1,0,1,0,2,2,999,0,0,92.893,-46.2
34,2,0,6,0,1,0,1,0,0,1,999,1,1,92.893,-46.2
46,3,0,3,1,0,1,1,8,0,1,999,0,0,93.075,-47.1
53,4,0,4,1,1,1,1,2,4,2,999,0,0,93.918,-42.7
42,3,0,3,0,1,0,0,0,2,1,999,0,0,93.994,-36.4
60,10,0,0,0,0,1,0,0,2,2,999,0,0,93.994,-36.4
40,2,0,6,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
30,6,1,6,0,1,0,0,0,1,3,999,0,0,93.994,-36.4
25,2,1,6,0,1,1,1,0,1,2,999,0,0,92.893,-46.2
58,1,0,1,0,1,0,0,7,0,4,999,0,0,93.369,-34.8
39,3,1,4,0,0,0,0,0,4,2,999,0,0,93.994,-36.4
36,4,1,5,0,1,0,1,5,4,7,999,0,0,93.2,-42.0
41,4,0,1,0,0,1,1,3,4,1,999,0,0,93.444,-36.1
36,3,0,1,0,0,0,0,1,4,4,999,0,0,94.465,-41.8
39,4,2,1,0,1,0,1,0,4,8,999,1,1,92.893,-46.2
52,10,0,6,0,1,1,1,5,4,2,999,0,0,93.2,-42.0
28,8,1,6,0,0,0,1,0,4,1,999,0,0,92.893,-46.2
31,4,2,1,0,0,0,1,3,4,3,999,0,0,93.444,-36.1
26,1,0,1,0,1,1,1,2,2,4,999,0,0,93.918,-42.7
31,2,1,6,0,1,0,1,3,2,3,999,0,0,93.444,-36.1
30,4,0,4,0,0,0,0,0,2,3,999,0,0,93.994,-36.4
37,3,0,0,1,0,0,1,0,4,1,999,0,0,92.893,-46.2
35,2,2,1,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
36,3,0,5,0,1,0,1,0,3,1,999,0,0,92.893,-46.2
40,2,1,4,1,0,1,0,1,4,4,999,0,0,94.465,-41.8
34,3,0,3,1,1,0,0,8,0,2,5,1,2,93.075,-47.1
43,10,0,6,0,0,1,1,2,4,3,999,0,0,93.918,-42.7
31,8,0,6,0,1,0,1,3,2,10,999,0,0,93.444,-36.1
34,3,0,2,1,0,1,0,1,0,1,999,0,0,94.465,-41.8
50,1,1,1,1,0,0,0,0,1,1,999,0,0,93.994,-36.4
43,2,0,1,0,1,0,0,0,3,2,999,0,0,93.994,-36.4
36,11,1,3,0,1,0,0,0,0,1,999,0,0,93.994,-36.4
37,3,0,3,1,1,0,1,2,4,2,999,0,0,93.918,-42.7
28,2,1,6,0,0,1,1,2,3,1,999,0,0,93.918,-42.7
35,4,0,4,0,1,0,1,0,3,5,999,0,0,92.893,-46.2
25,3,1,3,0,1,0,1,2,0,7,999,0,0,93.918,-42.7
28,11,1,1,0,1,0,1,0,2,1,999,0,0,92.893,-46.2
27,2,1,6,0,0,0,0,1,3,2,999,0,0,94.465,-41.8
48,3,0,3,0,1,0,1,0,1,1,3,3,2,93.876,-40.0
35,4,2,4,0,1,0,1,0,4,1,999,0,0,92.893,-46.2
47,2,1,3,0,0,0,1,0,3,2,999,1,1,92.893,-46.2
47,3,0,2,1,1,0,1,3,0,2,999,0,0,93.444,-36.1
47,3,0,1,0,1,0,1,0,4,1,999,0,0,92.893,-46.2
44,3,0,1,0,0,0,0,0,0,5,999,0,0,93.994,-36.4
46,8,0,3,1,0,0,0,1,3,1,999,0,0,94.465,-41.8
42,2,2,6,0,1,0,0,2,4,3,999,0,0,93.918,-42.7
48,6,0,6,1,0,0,1,5,2,2,999,0,0,93.2,-42.0
35,10,0,3,0,0,0,0,0,4,3,999,0,0,93.994,-36.4
39,11,1,5,0,1,0,0,1,1,1,999,0,0,94.465,-41.8
53,4,0,4,1,1,0,1,3,3,1,999,0,0,93.444,-36.1
51,4,0,3,0,1,0,0,0,1,6,999,0,0,93.994,-36.4
33,4,0,4,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
32,4,1,6,0,0,0,1,3,1,3,999,0,0,93.444,-36.1
24,11,1,1,0,1,1,1,1,3,1,999,0,0,94.055,-39.8
34,2,1,6,0,1,0,1,0,3,3,999,0,0,92.893,-46.2
32,2,0,6,0,0,0,0,1,2,3,999,0,0,94.465,-41.8
37,1,0,1,0,1,1,1,0,3,3,999,0,0,92.893,-46.2
43,4,2,6,0,1,0,1,5,2,2,999,0,0,93.2,-42.0
32,3,0,3,0,0,0,0,0,0,5,999,0,0,93.994,-36.4
46,0,2,0,1,1,0,1,2,1,1,999,0,0,93.918,-42.7
56,5,0,1,0,0,0,0,0,1,5,999,0,0,93.994,-36.4
33,4,0,4,0,1,0,1,0,0,3,999,0,0,92.893,-46.2
32,2,0,6,0,1,0,1,3,2,1,999,0,0,93.444,-36.1
45,1,0,1,1,1,0,1,3,3,3,999,0,0,93.444,-36.1
50,6,0,6,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
48,9,0,5,1,1,0,1,2,1,4,999,0,0,93.918,-42.7
34,2,0,1,0,1,0,1,2,0,1,999,0,0,93.918,-42.7
31,2,1,6,0,1,0,1,3,1,6,999,0,0,93.444,-36.1
37,2,1,3,0,1,1,1,0,2,1,999,0,0,92.893,-46.2
38,3,1,3,0,1,0,0,0,2,5,999,0,0,92.893,-46.2
30,4,0,4,0,0,1,0,0,4,2,999,0,0,93.994,-36.4
28,1,2,1,0,1,0,0,0,2,2,999,0,0,93.994,-36.4
33,2,0,1,0,1,1,1,0,0,3,999,0,0,92.893,-46.2
35,6,0,4,0,2,2,1,0,4,3,999,1,1,92.893,-46.2
56,2,0,6,1,1,0,1,3,2,4,999,0,0,93.444,-36.1
25,11,1,1,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
33,3,0,2,0,1,0,1,2,1,2,999,0,0,93.918,-42.7
39,2,0,6,0,0,0,0,0,4,1,999,0,0,93.994,-36.4
29,4,1,4,1,1,0,1,5,3,1,999,0,0,93.2,-42.0
46,2,1,6,0,2,2,0,0,2,1,999,0,0,93.994,-36.4
66,5,1,6,0,1,0,1,8,1,1,999,0,0,93.075,-47.1
42,6,1,6,0,0,0,1,4,0,1,999,0,0,92.431,-26.9
50,8,0,0,1,0,0,1,3,0,1,999,0,0,93.444,-36.1
36,2,1,6,0,0,0,1,0,0,1,999,0,0,92.893,-46.2
46,10,0,1,0,0,1,0,0,4,4,999,0,0,93.994,-36.4
25,3,2,3,0,2,2,0,1,0,2,999,0,0,94.465,-41.8
18,11,1,0,0,1,1,1,8,3,2,999,0,0,93.075,-47.1
35,9,0,3,0,0,0,0,0,3,2,999,0,0,93.994,-36.4
35,4,0,4,0,1,0,1,0,2,1,999,0,0,92.893,-46.2
52,4,0,3,0,0,0,0,0,4,7,999,0,0,93.994,-36.4
36,5,0,1,0,0,0,0,0,4,20,999,0,0,93.994,-36.4
24,8,1,6,0,0,0,1,3,3,3,999,0,0,92.201,-31.4
30,4,1,4,0,1,0,1,3,2,2,999,0,0,93.444,-36.1
36,6,0,6,0,1,0,1,0,0,1,999,1,1,92.893,-46.2
37,1,0,1,0,1,0,1,8,4,1,999,0,0,93.075,-47.1
30,2,0,6,0,0,0,1,3,3,5,999,0,0,93.444,-36.1
53,2,2,6,0,1,1,0,0,3,2,999,0,0,93.994,-36.4
30,8,1,1,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
56,10,0,6,0,1,1,1,0,4,2,999,0,0,92.893,-46.2
50,3,0,0,1,0,0,1,0,3,3,999,0,0,92.893,-46.2
43,2,0,6,0,0,0,1,3,0,1,999,0,0,93.444,-36.1
35,1,0,1,0,1,0,1,8,4,1,999,0,0,93.075,-47.1
25,6,1,6,0,1,1,1,2,4,5,999,0,0,93.918,-42.7
31,2,0,1,0,1,0,1,0,4,5,999,0,0,92.893,-46.2
29,2,2,6,0,1,1,1,3,3,1,999,0,0,93.444,-36.1
31,4,0,1,0,0,0,0,1,3,28,999,0,0,94.465,-41.8
34,4,0,3,0,0,0,1,8,0,1,999,0,0,93.075,-47.1
44,2,1,3,0,0,0,1,2,0,2,999,0,0,93.918,-42.7
39,5,2,0,0,1,0,1,0,1,1,999,0,0,92.893,-46.2
33,6,1,6,0,1,0,0,1,3,3,999,0,0,94.465,-41.8
29,3,2,1,0,1,0,0,2,3,1,999,0,0,93.918,-42.7
40,3,0,2,1,1,0,0,1,1,1,999,0,0,94.465,-41.8
31,1,1,1,1,0,0,1,0,4,2,999,0,0,92.893,-46.2
39,1,0,6,0,0,0,1,8,3,1,999,0,0,93.075,-47.1
33,2,0,1,0,0,0,1,3,1,1,999,0,0,93.444,-36.1
39,10,0,1,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
18,11,1,0,0,0,0,1,8,3,1,999,0,0,93.075,-47.1
44,3,0,3,1,1,0,0,1,2,5,999,0,0,94.465,-41.8
29,2,1,6,0,0,0,1,3,3,1,999,0,0,93.444,-36.1
39,7,0,3,1,1,0,0,1,4,6,999,0,0,94.465,-41.8
40,2,0,6,0,1,0,1,3,3,2,999,0,0,93.444,-36.1
54,8,2,4,0,1,0,1,0,3,2,999,0,0,92.893,-46.2
45,6,0,4,0,0,0,0,0,0,2,999,0,0,93.994,-36.4
40,1,0,3,0,1,1,1,0,1,1,999,0,0,92.893,-46.2
52,0,0,2,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
34,2,1,6,0,0,0,0,4,1,1,999,0,0,93.798,-40.4
42,3,0,2,0,0,0,0,0,2,2,999,0,0,93.994,-36.4
34,3,0,3,0,1,0,1,8,0,1,999,0,0,93.075,-47.1
31,1,2,1,0,1,0,1,2,0,1,999,0,0,93.918,-42.7
39,2,0,1,0,1,0,0,2,4,1,999,0,0,93.918,-42.7
37,4,0,6,0,1,0,1,0,3,1,2,4,2,93.876,-40.0
31,2,1,1,0,1,0,1,5,2,2,999,0,0,94.767,-50.8
28,2,1,1,0,0,0,0,2,4,2,999,0,0,93.918,-42.7
35,4,1,4,0,1,0,1,3,1,2,999,0,0,93.444,-36.1
40,2,1,6,1,1,0,0,0,2,4,999,0,0,93.994,-36.4
28,2,1,6,0,0,0,1,0,4,2,999,0,0,92.893,-46.2
41,1,1,6,0,1,0,1,3,4,1,999,0,0,92.201,-31.4
30,8,1,6,0,0,0,1,8,3,1,999,0,0,93.075,-47.1
37,2,0,6,0,0,0,1,3,2,3,999,0,0,93.444,-36.1
35,1,0,2,0,0,0,0,0,0,6,999,0,0,93.994,-36.4
59,5,0,0,0,1,0,0,3,4,1,999,0,0,93.444,-36.1
57,1,2,5,0,0,0,1,0,4,3,999,0,0,92.893,-46.2
42,2,0,3,0,1,0,0,0,2,6,999,0,0,93.994,-36.4
33,4,1,4,0,0,1,1,2,1,2,999,0,0,93.918,-42.7
30,2,0,6,0,0,0,1,3,3,1,999,0,0,93.444,-36.1
23,3,1,3,0,1,0,1,2,3,4,999,0,0,93.918,-42.7
28,2,1,6,0,0,0,1,2,3,2,999,0,0,93.918,-42.7
34,8,0,3,0,1,0,0,5,1,1,999,0,0,93.2,-42.0
41,8,0,6,0,1,1,0,0,1,2,999,0,0,93.994,-36.4
59,4,0,6,1,2,2,0,0,0,1,999,0,0,93.994,-36.4
50,2,0,6,0,0,0,1,3,2,1,999,0,0,93.444,-36.1
29,8,0,6,0,1,1,1,5,4,1,999,0,0,93.2,-42.0
52,2,0,6,0,1,0,1,3,2,11,999,0,0,93.444,-36.1
31,1,0,1,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
28,3,1,2,1,1,0,0,0,1,2,999,0,0,93.994,-36.4
43,4,1,4,1,1,0,1,2,1,1,999,0,0,93.918,-42.7
55,2,2,1,0,0,0,1,3,1,1,999,0,0,94.027,-38.3
45,3,0,0,0,0,0,0,3,1,3,999,0,0,93.444,-36.1
55,6,0,5,1,1,0,0,0,0,1,999,0,0,93.994,-36.4
85,0,0,0,1,0,0,1,8,1,1,999,0,0,93.749,-34.6
31,3,1,5,0,1,0,0,1,0,1,999,0,0,94.465,-41.8
34,10,1,6,0,1,0,1,0,3,1,999,0,0,92.893,-46.2
43,6,0,4,0,0,0,0,0,0,1,999,0,0,93.994,-36.4
39,3,0,2,0,1,1,0,5,2,2,6,1,2,93.2,-42.0
48,4,2,6,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
44,2,0,5,0,0,0,0,0,1,2,999,0,0,93.994,-36.4
73,5,0,0,0,1,0,1,9,4,2,999,0,0,92.379,-29.8
43,10,0,1,0,0,0,0,1,3,6,999,0,0,94.465,-41.8
51,2,0,4,0,0,0,1,2,3,1,999,0,0,93.918,-42.7
36,2,2,6,0,1,0,1,2,3,3,999,0,0,93.918,-42.7
42,2,0,1,0,1,0,1,0,3,1,999,0,0,92.893,-46.2
36,3,0,1,1,0,0,0,0,2,4,999,0,0,93.994,-36.4
26,6,1,6,0,0,0,1,0,1,2,999,1,1,92.893,-46.2
32,2,1,6,0,1,0,1,3,0,2,999,0,0,93.444,-36.1
35,4,0,4,0,0,0,1,2,0,2,999,0,0,93.918,-42.7
52,6,0,2,0,1,0,1,5,1,3,999,1,1,93.2,-42.0
36,4,0,4,0,0,0,0,1,2,9,999,0,0,94.465,-41.8
45,4,2,4,1,1,1,1,5,2,1,999,1,1,93.2,-42.0
41,2,0,1,0,1,0,1,5,0,2,999,0,0,93.2,-42.0
35,2,1,1,0,1,1,0,0,1,1,999,0,0,93.994,-36.4
43,10,0,0,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
41,3,0,3,0,0,1,0,1,3,2,999,0,0,94.465,-41.8
29,1,1,1,1,1,0,1,2,4,2,999,0,0,93.918,-42.7
50,2,2,3,0,1,1,1,2,0,2,999,0,0,93.918,-42.7
42,6,0,6,0,0,0,0,1,2,3,999,0,0,94.465,-41.8
52,2,0,6,0,0,1,0,0,0,2,999,0,0,93.994,-36.4
41,2,0,6,0,1,1,1,8,1,1,999,0,0,93.075,-47.1
46,0,0,0,0,0,1,1,3,2,14,999,0,0,93.444,-36.1
24,2,0,1,0,0,1,0,0,0,1,999,0,0,93.994,-36.4
46,8,1,1,0,1,0,0,0,1,1,999,0,0,93.994,-36.4
59,3,0,2,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
37,2,1,6,0,1,0,0,0,4,2,999,0,0,93.994,-36.4
35,2,1,6,0,1,0,1,3,3,1,999,0,0,92.201,-31.4
30,1,0,3,1,0,0,1,5,0,1,999,0,0,93.2,-42.0
45,2,0,1,0,1,0,1,5,0,1,999,0,0,93.2,-42.0
36,2,0,6,0,0,0,1,1,0,1,3,1,2,92.963,-40.8
34,2,0,1,0,0,0,1,2,2,5,999,0,0,93.918,-42.7
34,4,1,4,0,1,0,1,0,0,6,999,0,0,92.893,-46.2
56,6,2,1,0,0,1,1,2,2,3,999,0,0,93.918,-42.7
35,4,2,4,0,0,1,1,5,2,1,999,0,0,93.2,-42.0
39,2,1,6,0,1,1,1,2,0,18,999,0,0,93.918,-42.7
41,1,2,1,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
35,3,0,0,0,0,0,0,1,4,1,999,0,0,94.465,-41.8
35,3,0,3,0,0,0,0,1,3,1,999,0,0,94.465,-41.8
43,3,0,3,0,1,0,1,2,4,2,999,0,0,93.918,-42.7
29,1,1,1,0,0,0,1,2,4,2,999,0,0,93.918,-42.7
27,2,0,1,0,1,0,0,0,1,2,999,0,0,93.994,-36.4
36,2,0,1,0,1,0,1,7,2,6,999,0,0,93.369,-34.8
56,10,0,3,0,1,0,1,8,2,12,999,0,0,93.075,-47.1
32,4,0,6,0,1,0,0,1,4,2,999,0,0,94.465,-41.8
31,3,0,1,1,1,0,0,0,1,1,999,0,0,93.994,-36.4
40,3,0,0,0,1,0,1,0,3,6,999,0,0,92.893,-46.2
44,4,1,4,0,1,0,1,2,3,1,999,0,0,93.918,-42.7
42,3,0,0,0,0,0,0,0,1,1,999,0,0,93.994,-36.4
50,3,0,0,1,2,2,0,0,1,1,999,0,0,93.994,-36.4
32,2,1,6,0,1,0,1,3,1,3,999,0,0,93.444,-36.1
29,1,0,4,0,1,1,0,0,3,1,999,0,0,92.893,-46.2
37,8,0,6,0,0,0,0,1,0,1,999,0,0,94.055,-39.8
28,1,0,1,0,1,1,0,2,2,8,999,0,0,93.918,-42.7
30,2,1,6,0,0,0,1,5,3,5,999,0,0,93.2,-42.0
32,2,0,1,0,0,0,1,0,3,1,999,1,1,92.893,-46.2
42,4,2,4,0,1,0,1,3,0,1,999,0,0,93.444,-36.1
38,6,2,6,0,0,0,1,5,0,2,999,1,1,93.2,-42.0
33,4,1,3,0,0,0,1,5,1,3,999,0,0,93.2,-42.0
48,1,1,1,0,1,0,1,8,4,2,999,1,1,93.075,-47.1
39,2,0,1,0,2,2,1,0,0,2,999,2,1,92.893,-46.2
36,1,1,1,0,1,0,1,5,3,1,999,0,0,93.2,-42.0
80,5,0,0,0,1,0,1,3,2,1,999,0,0,92.201,-31.4
43,1,0,1,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
42,1,0,4,0,1,1,1,5,2,1,999,0,0,93.2,-42.0
30,3,1,3,1,2,2,1,5,3,2,999,0,0,93.2,-42.0
30,3,0,4,0,0,0,1,5,2,1,999,1,1,93.2,-42.0
46,5,0,0,0,0,0,0,0,2,1,999,0,0,93.994,-36.4
28,1,1,1,0,0,0,0,1,0,3,999,0,0,94.465,-41.8
33,2,1,6,0,1,0,1,0,4,5,999,0,0,93.876,-40.0
45,3,0,0,1,0,0,0,2,1,3,999,0,0,93.918,-42.7
29,1,0,1,0,1,0,1,5,3,1,999,0,0,93.2,-42.0
55,3,0,3,0,1,0,0,0,2,4,999,0,0,93.994,-36.4
30,4,0,6,1,0,0,0,0,1,1,999,0,0,93.994,-36.4
31,4,0,4,0,0,0,0,1,4,2,999,0,0,94.465,-41.8
28,10,0,3,1,0,0,1,0,4,5,999,0,0,92.893,-46.2
50,10,0,3,0,0,0,0,1,4,1,999,0,0,92.963,-40.8
20,11,1,0,0,1,0,1,8,3,1,999,0,0,93.075,-47.1
36,3,0,2,0,1,0,0,0,3,1,999,0,0,93.994,-36.4
42,1,0,1,0,1,0,1,0,2,1,999,0,0,92.893,-46.2
38,4,1,4,0,1,0,1,3,1,1,999,0,0,93.444,-36.1
35,7,0,6,0,0,0,1,0,2,2,999,0,0,92.893,-46.2
48,4,0,1,0,0,0,1,3,2,3,999,0,0,93.444,-36.1
47,4,0,4,1,1,0,0,0,1,3,999,0,0,93.994,-36.4
53,2,0,6,1,0,0,1,2,2,1,999,0,0,93.918,-42.7
33,1,0,1,0,1,0,1,3,2,1,999,0,0,92.201,-31.4
52,2,0,6,0,1,0,1,3,0,3,4,2,2,92.201,-31.4
35,4,0,4,0,1,0,1,3,1,2,999,0,0,93.444,-36.1
30,10,1,6,0,0,0,1,5,3,1,999,0,0,93.2,-42.0
50,2,0,1,0,1,1,1,9,4,1,999,0,0,92.379,-29.8
55,3,0,0,1,0,0,0,2,3,6,999,0,0,93.918,-42.7
38,1,0,1,0,0,0,1,8,0,3,999,1,1,93.075,-47.1
25,11,1,5,1,1,0,1,3,4,1,999,1,1,92.201,-31.4
24,2,1,1,0,1,0,1,2,3,3,999,0,0,93.918,-42.7
29,2,0,6,0,0,0,1,5,2,1,999,0,0,93.2,-42.0
32,3,3,3,0,1,0,1,1,0,1,999,0,0,92.963,-40.8
32,2,0,6,0,0,0,1,2,3,2,999,0,0,93.918,-42.7
35,6,0,6,0,1,1,1,3,2,1,999,0,0,93.444,-36.1
35,4,0,1,1,0,0,1,2,2,1,999,0,0,93.918,-42.7
28,4,0,3,0,0,0,1,8,3,1,999,0,0,93.075,-47.1
41,2,0,6,0,0,0,1,3,1,2,999,0,0,93.444,-36.1
69,5,0,1,0,0,0,1,9,4,3,999,0,0,92.379,-29.8
24,6,0,5,0,0,0,1,7,4,5,999,0,0,92.843,-50.0
48,1,0,1,0,1,0,1,0,0,1,999,0,0,92.893,-46.2
51,0,2,1,0,1,1,1,2,3,1,999,0,0,93.918,-42.7
48,2,0,6,1,1,0,1,3,1,3,999,0,0,93.444,-36.1
28,4,0,4,0,0,0,1,0,2,1,999,0,0,92.893,-46.2
